x,y,doc_top_reduced_20,doc_top_reduced_19,doc_top_reduced_18,doc_top_reduced_17,doc_top_reduced_16,doc_top_reduced_15,doc_top_reduced_14,doc_top_reduced_13,doc_top_reduced_12,doc_top_reduced_11,doc_top_reduced_10,doc_top_reduced_9,doc_top_reduced_8,doc_top_reduced_7,doc_top_reduced_6,doc_top_reduced_5,doc_top_reduced_4,doc_top_reduced_3,doc_top_reduced_2
8.736151,3.953036,15,16,16,15,14,2,3,3,4,4,3,3,3,1,1,1,1,1,1
9.9486885,3.6209824,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
10.288451,4.103734,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
5.9030247,-1.8649307,3,3,5,4,5,5,5,6,5,6,5,6,6,6,1,1,1,1,1
5.4139776,2.792971,10,10,12,12,12,11,11,11,11,4,3,3,3,2,2,2,2,2,0
5.0614862,6.00241,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
4.7218695,6.0147843,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
5.2190323,6.843415,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.642513,3.9301918,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,1
7.019186,4.4796224,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.324758,4.4825234,11,11,9,9,9,8,7,7,7,7,6,8,5,5,5,1,1,1,1
12.418814,2.8654256,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
11.263181,3.984836,15,16,4,5,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1
10.511006,4.2292485,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
5.235334,2.8832865,10,10,12,12,12,11,11,11,11,0,3,3,3,3,2,2,2,2,0
4.971738,5.9859977,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
8.345484,4.414644,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
4.6966634,6.0301433,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
12.484642,3.987189,15,16,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
12.604931,3.9802012,15,16,4,5,4,2,3,3,4,4,3,3,3,2,2,1,2,1,1
5.6300907,6.321181,7,6,6,6,6,7,6,5,2,2,2,2,2,3,3,3,3,0,0
12.421038,6.139898,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
10.112289,4.5624504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.134714,0.45076722,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
14.587354,-2.4114056,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
15.039555,-1.2252237,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.748714,3.5601294,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
9.765793,0.44333056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.949648,6.932781,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.95159,6.913912,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.7838573,6.8983603,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.3391266,0.4822518,0,3,5,4,5,5,5,6,5,6,5,6,6,6,0,3,3,0,0
13.876972,-1.1283141,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
5.1671314,0.44616237,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,1,1
13.922124,-2.1063602,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,2,0
5.9305797,-0.41738322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.912605,-2.2897105,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
12.02029,6.052191,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
4.7138987,7.4072404,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.509095,3.8453639,10,10,12,12,12,11,11,11,11,0,0,0,0,3,3,3,3,0,0
4.6798296,7.392383,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.3413973,7.084108,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.480591,2.142781,7,6,6,6,6,7,6,5,6,5,6,8,0,1,0,1,1,1,1
12.897755,5.7686863,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
12.900937,5.770493,15,16,13,13,13,13,2,1,1,1,1,1,1,1,1,1,1,1,1
9.329076,10.52316,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
4.2738075,4.1362014,18,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
4.374704,4.12148,18,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
10.019383,0.48544896,0,6,6,6,6,7,6,5,6,0,0,0,0,0,0,0,0,0,0
4.5034637,7.994677,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.785845,5.209511,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,2,2,0
4.501997,8.055483,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.341772,6.950376,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
15.562691,-1.4894543,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,1
4.6232214,8.202025,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.64699,7.1475677,7,6,6,6,6,7,6,5,6,5,2,2,2,3,3,3,3,0,0
9.285365,7.711853,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
12.168338,1.8023137,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
3.8310907,6.956249,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.2647004,6.9331584,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.993159,4.9401255,6,7,8,8,7,6,8,8,8,8,7,3,3,2,2,0,2,2,0
7.8554316,-0.8237269,18,0,0,0,5,5,5,6,5,6,5,6,6,6,4,4,0,0,0
6.685837,2.427555,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.168992,-2.1907694,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.511936,-2.0959282,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
4.659156,8.226046,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.227549,5.746469,16,15,16,15,14,10,10,10,10,9,8,7,7,2,2,2,2,2,0
8.884418,6.9455147,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
13.61209,0.43717983,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,2,0
8.562151,5.0667,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
3.7195997,7.787217,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.357827,3.8838708,5,5,4,5,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1
8.013331,-0.24550018,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
9.7224455,5.88293,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
10.070352,4.915813,6,7,8,8,7,6,2,8,8,8,7,1,1,1,1,1,1,1,1
6.0809264,-2.225689,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
14.517828,3.6690361,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
13.723165,2.768303,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
12.8294525,1.0345492,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.395843,3.387748,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
4.6566443,8.269983,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.6499777,8.2684,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
14.661915,4.4120154,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
6.68317,2.4622447,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6248083,8.247404,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.5815697,3.0600667,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
5.3964458,6.8092494,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.253783,6.9171343,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
5.3620524,6.761422,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
7.1132307,-0.9731624,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
8.380791,4.3132625,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.185131,7.0731497,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.374853,6.8325334,3,3,5,4,5,5,5,6,2,2,2,2,2,3,3,3,3,0,0
5.375658,6.6378665,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
3.7213771,7.740939,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.7468348,7.8122168,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
10.177398,4.7868237,5,5,4,5,4,6,8,8,8,8,7,3,3,2,2,2,2,2,0
5.26695,6.784142,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.9292,6.9606237,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
15.279823,3.7248483,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
10.069492,3.8163586,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,0,0
13.734771,3.7819374,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
9.119045,2.917019,7,6,6,6,6,7,6,5,6,5,3,3,3,2,2,2,2,2,0
14.178218,2.6101284,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
10.147023,3.231463,7,6,6,6,6,7,6,5,6,5,0,8,1,0,0,1,1,1,1
13.127815,4.0347357,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
12.095477,5.755412,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
14.259657,2.1314235,17,17,17,16,15,14,2,7,7,7,1,1,1,1,1,1,1,1,1
10.302583,3.0850863,18,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
11.558092,3.542832,7,6,6,6,6,7,7,7,7,7,6,8,1,1,1,1,1,1,1
14.263248,2.5372472,19,18,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
11.983305,1.761318,11,11,9,9,9,8,7,7,7,7,6,8,0,0,0,1,1,1,1
14.277481,2.1756325,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
14.73024,-1.1922253,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
9.620186,1.8082238,3,3,5,4,6,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.93405,-3.016194,3,3,5,4,5,5,5,6,5,6,5,6,6,6,4,0,0,0,0
6.7079606,-1.9420909,3,3,5,4,5,5,5,6,5,6,5,6,6,6,2,0,0,0,0
9.262028,5.733062,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
4.129423,6.619257,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.2567363,6.679095,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.108934,5.519484,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
4.534936,6.9882,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.703376,2.0727575,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
4.788123,6.9165306,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
6.0317535,7.2344503,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.054108,7.2392683,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.903423,5.4672775,15,16,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
5.286297,5.747584,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
5.785906,-2.4051456,3,3,5,4,5,5,5,6,5,6,5,6,6,6,5,0,0,0,0
15.021199,-1.5455024,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
9.812478,5.7628636,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
15.235854,3.6983922,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
12.893098,5.9952254,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
4.827219,6.791897,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.1978297,6.7964973,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.9439936,4.701354,9,8,10,10,11,12,12,12,8,4,3,5,5,5,5,2,2,2,0
5.376213,6.6841125,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
14.590738,-1.9860828,15,16,1,2,2,3,4,4,8,8,7,2,5,5,5,3,1,1,1
4.613444,8.233697,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.405969,6.9632545,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,2,0
5.2702975,2.801642,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
4.985501,6.882727,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,2,0
9.365331,5.500946,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
7.0235643,4.499378,5,5,4,5,4,2,3,3,4,4,3,3,3,3,3,3,3,2,0
5.232151,6.614838,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
6.994631,3.3629346,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.450346,6.1635,6,7,8,8,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
8.576249,7.4283204,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,3,3,0,0
8.607595,6.3490663,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
8.196206,6.2632647,16,15,16,15,14,9,9,9,9,10,9,5,5,5,5,2,2,2,0
7.946843,3.4174912,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
3.6695366,7.794786,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.8380313,6.9005184,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.8349547,-2.4233932,3,3,5,4,5,5,5,6,5,6,5,6,6,6,3,3,3,0,0
14.129048,3.321514,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
5.299737,6.79482,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
15.242418,3.70113,15,16,3,3,3,4,2,1,1,1,1,1,5,5,5,1,1,1,1
10.065031,4.382731,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
5.322357,6.9343534,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.4085283,6.9098825,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
12.94648,2.109374,18,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
14.991565,4.26525,19,18,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
6.104536,3.6500962,10,10,12,12,12,11,11,11,11,2,2,2,2,3,3,3,3,0,0
4.431337,6.126419,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,2,0
10.124432,4.8910604,6,7,8,8,7,6,8,8,8,8,7,7,7,2,0,0,2,2,0
4.492015,7.7358017,7,8,10,10,11,12,12,12,6,2,2,2,2,3,3,3,3,0,0
4.2746806,6.3371167,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.679482,7.7909017,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.270288,6.9359436,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
13.22093,4.0352955,2,2,3,3,3,4,4,4,3,3,4,4,4,4,4,4,3,1,1
10.9290495,3.4079192,7,6,6,6,6,7,6,5,6,5,1,1,1,1,1,1,1,1,1
10.112208,2.4862123,18,2,2,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
5.361863,6.786517,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
5.200172,6.9476824,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
13.843841,-1.1414146,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
5.2813725,7.0968122,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.778825,7.7288737,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
11.722932,5.8956785,13,13,13,13,13,13,13,1,1,1,1,1,5,5,5,1,0,0,0
5.4294877,6.8982453,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,1,1
4.48719,5.9186616,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
5.2050276,6.990721,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.603081,7.5253077,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.7013025,7.7649627,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.8865747,6.8280315,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.3567257,6.7456236,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
11.909643,4.319647,7,6,6,6,6,7,6,5,6,5,5,8,1,1,1,1,1,1,1
8.403831,5.0917354,1,1,1,2,2,3,4,4,10,9,8,7,7,5,5,2,2,0,0
9.675132,5.84505,13,13,13,13,13,13,13,9,9,10,9,5,5,1,1,1,1,1,1
8.202124,-1.7994872,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
14.201874,-0.69832325,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
4.108844,6.6523027,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,0,0
7.058215,-1.9405972,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
12.511845,6.083004,13,13,13,13,13,13,13,5,6,5,1,1,2,3,3,3,0,0,0
12.320141,6.1120973,13,13,13,13,13,13,13,5,6,5,7,1,5,5,5,0,0,0,0
10.435787,2.5079727,18,2,2,2,2,3,4,4,2,2,2,2,2,3,3,3,0,0,0
3.744193,7.761609,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.993853,5.601029,15,16,7,7,8,9,2,9,9,10,9,5,1,5,5,1,1,1,1
14.860521,-1.2165701,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,3,0,0
4.6497893,8.265582,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.187575,6.7068477,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.4547367,6.820987,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.882492,4.114375,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
13.341133,4.0728803,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
4.96924,6.055164,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
9.908797,4.2546864,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
5.644731,5.2201056,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
6.039008,3.2457402,16,15,16,15,14,10,10,10,10,9,8,7,7,0,2,0,0,0,0
13.255896,-1.3600183,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
6.136656,-2.0514772,3,3,5,4,5,5,5,6,5,6,5,6,6,6,4,0,0,0,0
5.3712506,6.645596,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.156545,6.716749,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
10.703952,4.203441,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
4.4198174,5.5875087,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
15.179935,-1.5747467,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
4.0815654,6.464911,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
5.0832343,6.896799,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.1520834,6.355185,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.344996,2.9496036,10,10,12,12,12,11,11,11,11,4,3,3,3,2,2,2,2,2,0
14.465644,-2.247757,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
11.121645,3.7281368,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
11.132976,3.7074797,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
4.89062,6.9021645,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.883351,5.6690125,15,16,7,7,8,9,9,1,1,1,1,1,1,1,1,1,1,1,1
5.4639297,6.9204087,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.5281205,6.8475027,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
14.794293,-1.9551661,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
5.270586,7.108977,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.6749516,7.7710247,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.676007,5.3974667,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
14.174664,5.4458795,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
9.651735,5.677563,15,16,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
4.7139864,7.5607023,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.148794,6.607638,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,2,0
5.3324842,7.0013013,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.3977985,6.7378454,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.4026494,6.9221373,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.5743937,7.7791944,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
6.257539,3.518593,5,5,4,5,4,11,11,11,11,4,3,3,3,2,2,2,2,2,0
10.123032,4.8362722,5,5,4,5,4,6,8,8,8,8,7,3,3,2,2,2,2,2,0
11.956695,3.58327,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
4.9429903,6.9053435,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.218402,3.49947,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
3.8121011,6.5041013,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.3732867,6.743768,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.290063,5.678638,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
9.444959,5.380709,18,2,2,15,14,2,3,3,4,4,3,5,5,5,5,2,2,2,0
5.2151365,6.2996407,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
5.329714,2.8871331,10,10,12,12,12,11,11,11,11,0,2,2,2,3,3,3,3,0,0
4.34351,6.9275365,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
15.0810995,-2.0472682,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
4.1930823,4.206619,18,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
10.35091,2.2926357,18,1,1,2,2,3,4,4,2,2,2,2,2,0,3,0,0,0,0
5.0079374,7.3156366,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.3229795,5.686372,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
8.551566,5.6031694,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
8.260271,6.336343,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
4.6069365,8.207564,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.604408,8.212939,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.2285028,6.6550345,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.568965,7.6134024,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.929177,6.211986,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.5486665,6.92433,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.835133,7.829033,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.8933864,6.8936667,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.431562,6.922884,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.0992846,7.203111,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.265027,2.8681242,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
5.275127,2.8345947,10,10,12,12,12,11,11,11,11,0,7,0,0,0,0,0,0,0,0
5.297407,2.9201367,10,10,12,12,12,11,11,11,11,0,7,0,5,5,5,0,2,0,0
5.4012003,3.082305,10,10,12,12,12,11,11,11,11,2,2,5,5,5,5,0,3,0,0
5.373559,2.9865372,10,10,12,12,12,11,11,11,11,0,2,2,2,3,3,3,3,0,0
5.3306017,2.9710183,10,10,12,12,12,11,11,11,11,10,9,5,5,5,5,0,0,0,0
11.383306,5.510717,13,13,13,13,13,13,13,0,0,0,3,3,3,2,2,2,0,0,0
6.050911,3.0919123,10,10,12,12,12,11,11,11,11,8,7,5,5,5,5,0,2,2,0
8.581816,4.999075,6,7,8,8,7,6,8,8,8,8,7,3,3,2,2,0,0,0,0
8.367372,4.7797647,16,15,16,15,14,6,8,8,8,8,7,5,5,2,2,2,2,2,0
10.011397,3.891747,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
8.903112,3.77675,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
4.3750777,4.498425,18,10,12,12,12,11,11,11,11,2,2,2,2,3,3,3,3,0,0
3.715343,7.82218,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
5.6758647,3.637014,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
